TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530172809
Test ID:,001
Test Abbreviation:,MANUAL_001
Start Date:,20-01-2020
Start Time:,13:01:38
Duration (dd:hh:mm:ss):,2:00:55:00
Log Interval (mm:ss):,00:30
Number of points:,5871
Notes:,

Statistics,Channel:,AEROSOL
21-01-2020,15:57:38,0.036
21-01-2020,15:58:08,0.035
21-01-2020,15:58:38,0.034
21-01-2020,15:59:08,0.034
21-01-2020,15:59:38,0.034
21-01-2020,16:00:08,0.033
21-01-2020,16:00:38,0.033
21-01-2020,16:01:08,0.033
21-01-2020,16:01:38,0.033
21-01-2020,16:02:08,0.033
21-01-2020,16:02:38,0.032
21-01-2020,16:03:08,0.032
21-01-2020,16:03:38,0.033
21-01-2020,16:04:08,0.033
21-01-2020,16:04:38,0.033
21-01-2020,16:05:08,0.034
21-01-2020,16:05:38,0.033
21-01-2020,16:06:08,0.034
21-01-2020,16:06:38,0.034
21-01-2020,16:07:08,0.034
21-01-2020,16:07:38,0.034
21-01-2020,16:08:08,0.034
21-01-2020,16:08:38,0.035
21-01-2020,16:09:08,0.036
21-01-2020,16:09:38,0.035
21-01-2020,16:10:08,0.035
21-01-2020,16:10:38,0.035
21-01-2020,16:11:08,0.035
21-01-2020,16:11:38,0.036
21-01-2020,16:12:08,0.035
21-01-2020,16:12:38,0.035
21-01-2020,16:13:08,0.035
21-01-2020,16:13:38,0.034
21-01-2020,16:14:08,0.034
21-01-2020,16:14:38,0.034
21-01-2020,16:15:08,0.033
21-01-2020,16:15:38,0.034
21-01-2020,16:16:08,0.033
21-01-2020,16:16:38,0.034
21-01-2020,16:17:08,0.033
21-01-2020,16:17:38,0.033
21-01-2020,16:18:08,0.033
21-01-2020,16:18:38,0.034
21-01-2020,16:19:08,0.033
21-01-2020,16:19:38,0.034
21-01-2020,16:20:08,0.033
21-01-2020,16:20:38,0.034
21-01-2020,16:21:08,0.034
21-01-2020,16:21:38,0.034
21-01-2020,16:22:08,0.034
21-01-2020,16:22:38,0.035
21-01-2020,16:23:08,0.034
21-01-2020,16:23:38,0.034
21-01-2020,16:24:08,0.033
21-01-2020,16:24:38,0.034
21-01-2020,16:25:08,0.034
21-01-2020,16:25:38,0.033
21-01-2020,16:26:08,0.033
21-01-2020,16:26:38,0.033
21-01-2020,16:27:08,0.033
21-01-2020,16:27:38,0.034
21-01-2020,16:28:08,0.033
21-01-2020,16:28:38,0.033
21-01-2020,16:29:08,0.033
21-01-2020,16:29:38,0.034
21-01-2020,16:30:08,0.035
21-01-2020,16:30:38,0.034
21-01-2020,16:31:08,0.032
21-01-2020,16:31:38,0.033
21-01-2020,16:32:08,0.033
21-01-2020,16:32:38,0.032
21-01-2020,16:33:08,0.032
21-01-2020,16:33:38,0.032
21-01-2020,16:34:08,0.032
21-01-2020,16:34:38,0.033
21-01-2020,16:35:08,0.032
21-01-2020,16:35:38,0.033
21-01-2020,16:36:08,0.032
21-01-2020,16:36:38,0.033
21-01-2020,16:37:08,0.032
21-01-2020,16:37:38,0.033
21-01-2020,16:38:08,0.033
21-01-2020,16:38:38,0.032
21-01-2020,16:39:08,0.032
21-01-2020,16:39:38,0.032
21-01-2020,16:40:08,0.033
21-01-2020,16:40:38,0.034
21-01-2020,16:41:08,0.034
21-01-2020,16:41:38,0.032
21-01-2020,16:42:08,0.032
21-01-2020,16:42:38,0.031
21-01-2020,16:43:08,0.031
21-01-2020,16:43:38,0.032
21-01-2020,16:44:08,0.032
21-01-2020,16:44:38,0.033
21-01-2020,16:45:08,0.034
21-01-2020,16:45:38,0.034
21-01-2020,16:46:08,0.033
21-01-2020,16:46:38,0.034
21-01-2020,16:47:08,0.034
21-01-2020,16:47:38,0.034
21-01-2020,16:48:08,0.034
21-01-2020,16:48:38,0.034
21-01-2020,16:49:08,0.034
21-01-2020,16:49:38,0.035
21-01-2020,16:50:08,0.035
21-01-2020,16:50:38,0.035
21-01-2020,16:51:08,0.034
21-01-2020,16:51:38,0.034
21-01-2020,16:52:08,0.034
21-01-2020,16:52:38,0.040
21-01-2020,16:53:08,0.037
21-01-2020,16:53:38,0.036
21-01-2020,16:54:08,0.036
21-01-2020,16:54:38,0.035
21-01-2020,16:55:08,0.037
21-01-2020,16:55:38,0.037
21-01-2020,16:56:08,0.037
21-01-2020,16:56:38,0.037
21-01-2020,16:57:08,0.037
21-01-2020,16:57:38,0.037
21-01-2020,16:58:08,0.037
21-01-2020,16:58:38,0.036
21-01-2020,16:59:08,0.035
21-01-2020,16:59:38,0.035
21-01-2020,17:00:08,0.034
21-01-2020,17:00:38,0.035
21-01-2020,17:01:08,0.035
21-01-2020,17:01:38,0.035
21-01-2020,17:02:08,0.034
21-01-2020,17:02:38,0.034
21-01-2020,17:03:08,0.035
21-01-2020,17:03:38,0.035
21-01-2020,17:04:08,0.035
21-01-2020,17:04:38,0.035
21-01-2020,17:05:08,0.035
21-01-2020,17:05:38,0.035
21-01-2020,17:06:08,0.036
21-01-2020,17:06:38,0.036
21-01-2020,17:07:08,0.036
21-01-2020,17:07:38,0.036
21-01-2020,17:08:08,0.035
21-01-2020,17:08:38,0.036
21-01-2020,17:09:08,0.036
21-01-2020,17:09:38,0.036
21-01-2020,17:10:08,0.036
21-01-2020,17:10:38,0.036
21-01-2020,17:11:08,0.037
21-01-2020,17:11:38,0.036
21-01-2020,17:12:08,0.038
21-01-2020,17:12:38,0.038
21-01-2020,17:13:08,0.038
21-01-2020,17:13:38,0.039
21-01-2020,17:14:08,0.039
21-01-2020,17:14:38,0.039
21-01-2020,17:15:08,0.040
21-01-2020,17:15:38,0.040
21-01-2020,17:16:08,0.040
21-01-2020,17:16:38,0.040
21-01-2020,17:17:08,0.041
21-01-2020,17:17:38,0.040
21-01-2020,17:18:08,0.040
21-01-2020,17:18:38,0.041
21-01-2020,17:19:08,0.041
21-01-2020,17:19:38,0.041
21-01-2020,17:20:08,0.041
21-01-2020,17:20:38,0.042
21-01-2020,17:21:08,0.041
21-01-2020,17:21:38,0.042
21-01-2020,17:22:08,0.042
21-01-2020,17:22:38,0.042
21-01-2020,17:23:08,0.043
21-01-2020,17:23:38,0.042
21-01-2020,17:24:08,0.043
21-01-2020,17:24:38,0.043
21-01-2020,17:25:08,0.043
21-01-2020,17:25:38,0.043
21-01-2020,17:26:08,0.044
21-01-2020,17:26:38,0.044
21-01-2020,17:27:08,0.043
21-01-2020,17:27:38,0.043
21-01-2020,17:28:08,0.042
21-01-2020,17:28:38,0.042
21-01-2020,17:29:08,0.042
21-01-2020,17:29:38,0.042
21-01-2020,17:30:08,0.042
21-01-2020,17:30:38,0.042
21-01-2020,17:31:08,0.043
21-01-2020,17:31:38,0.043
21-01-2020,17:32:08,0.043
21-01-2020,17:32:38,0.043
21-01-2020,17:33:08,0.043
21-01-2020,17:33:38,0.043
21-01-2020,17:34:08,0.043
21-01-2020,17:34:38,0.043
21-01-2020,17:35:08,0.044
21-01-2020,17:35:38,0.044
21-01-2020,17:36:08,0.044
21-01-2020,17:36:38,0.045
21-01-2020,17:37:08,0.045
21-01-2020,17:37:38,0.046
21-01-2020,17:38:08,0.045
21-01-2020,17:38:38,0.044
21-01-2020,17:39:08,0.045
21-01-2020,17:39:38,0.046
21-01-2020,17:40:08,0.045
21-01-2020,17:40:38,0.045
21-01-2020,17:41:08,0.045
21-01-2020,17:41:38,0.045
21-01-2020,17:42:08,0.045
21-01-2020,17:42:38,0.045
21-01-2020,17:43:08,0.046
21-01-2020,17:43:38,0.046
21-01-2020,17:44:08,0.046
21-01-2020,17:44:38,0.046
21-01-2020,17:45:08,0.046
21-01-2020,17:45:38,0.047
21-01-2020,17:46:08,0.047
21-01-2020,17:46:38,0.047
21-01-2020,17:47:08,0.048
21-01-2020,17:47:38,0.048
21-01-2020,17:48:08,0.048
21-01-2020,17:48:38,0.048
21-01-2020,17:49:08,0.048
21-01-2020,17:49:38,0.047
21-01-2020,17:50:08,0.047
21-01-2020,17:50:38,0.047
21-01-2020,17:51:08,0.045
21-01-2020,17:51:38,0.046
21-01-2020,17:52:08,0.046
21-01-2020,17:52:38,0.047
21-01-2020,17:53:08,0.048
21-01-2020,17:53:38,0.049
21-01-2020,17:54:08,0.052
21-01-2020,17:54:38,0.050
21-01-2020,17:55:08,0.050
21-01-2020,17:55:38,0.049
21-01-2020,17:56:08,0.049
21-01-2020,17:56:38,0.048
21-01-2020,17:57:08,0.050
21-01-2020,17:57:38,0.049
21-01-2020,17:58:08,0.050
21-01-2020,17:58:38,0.049
21-01-2020,17:59:08,0.049
21-01-2020,17:59:38,0.049
21-01-2020,18:00:08,0.049
21-01-2020,18:00:38,0.051
21-01-2020,18:01:08,0.052
21-01-2020,18:01:38,0.051
21-01-2020,18:02:08,0.051
21-01-2020,18:02:38,0.052
21-01-2020,18:03:08,0.053
21-01-2020,18:03:38,0.052
21-01-2020,18:04:08,0.053
21-01-2020,18:04:38,0.052
21-01-2020,18:05:08,0.052
21-01-2020,18:05:38,0.053
21-01-2020,18:06:08,0.053
21-01-2020,18:06:38,0.053
21-01-2020,18:07:08,0.054
21-01-2020,18:07:38,0.055
21-01-2020,18:08:08,0.055
21-01-2020,18:08:38,0.055
21-01-2020,18:09:08,0.055
21-01-2020,18:09:38,0.056
21-01-2020,18:10:08,0.057
21-01-2020,18:10:38,0.057
21-01-2020,18:11:08,0.058
21-01-2020,18:11:38,0.058
21-01-2020,18:12:08,0.058
21-01-2020,18:12:38,0.059
21-01-2020,18:13:08,0.058
21-01-2020,18:13:38,0.058
21-01-2020,18:14:08,0.059
21-01-2020,18:14:38,0.059
21-01-2020,18:15:08,0.060
21-01-2020,18:15:38,0.060
21-01-2020,18:16:08,0.061
21-01-2020,18:16:38,0.060
21-01-2020,18:17:08,0.061
21-01-2020,18:17:38,0.062
21-01-2020,18:18:08,0.064
21-01-2020,18:18:38,0.064
21-01-2020,18:19:08,0.064
21-01-2020,18:19:38,0.064
21-01-2020,18:20:08,0.064
21-01-2020,18:20:38,0.064
21-01-2020,18:21:08,0.064
21-01-2020,18:21:38,0.064
21-01-2020,18:22:08,0.064
21-01-2020,18:22:38,0.064
21-01-2020,18:23:08,0.064
21-01-2020,18:23:38,0.065
21-01-2020,18:24:08,0.065
21-01-2020,18:24:38,0.064
21-01-2020,18:25:08,0.065
21-01-2020,18:25:38,0.065
21-01-2020,18:26:08,0.065
21-01-2020,18:26:38,0.066
21-01-2020,18:27:08,0.065
21-01-2020,18:27:38,0.066
21-01-2020,18:28:08,0.067
21-01-2020,18:28:38,0.066
21-01-2020,18:29:08,0.066
21-01-2020,18:29:38,0.066
21-01-2020,18:30:08,0.067
21-01-2020,18:30:38,0.066
21-01-2020,18:31:08,0.067
21-01-2020,18:31:38,0.065
21-01-2020,18:32:08,0.065
21-01-2020,18:32:38,0.065
21-01-2020,18:33:08,0.066
21-01-2020,18:33:38,0.065
21-01-2020,18:34:08,0.067
21-01-2020,18:34:38,0.067
21-01-2020,18:35:08,0.067
21-01-2020,18:35:38,0.069
21-01-2020,18:36:08,0.069
21-01-2020,18:36:38,0.075
21-01-2020,18:37:08,0.079
21-01-2020,18:37:38,0.085
21-01-2020,18:38:08,0.087
21-01-2020,18:38:38,0.078
21-01-2020,18:39:08,0.076
21-01-2020,18:39:38,0.076
21-01-2020,18:40:08,0.078
21-01-2020,18:40:38,0.079
21-01-2020,18:41:08,0.078
21-01-2020,18:41:38,0.080
21-01-2020,18:42:08,0.079
21-01-2020,18:42:38,0.078
21-01-2020,18:43:08,0.077
21-01-2020,18:43:38,0.073
21-01-2020,18:44:08,0.074
21-01-2020,18:44:38,0.076
21-01-2020,18:45:08,0.077
21-01-2020,18:45:38,0.076
21-01-2020,18:46:08,0.077
21-01-2020,18:46:38,0.077
21-01-2020,18:47:08,0.077
21-01-2020,18:47:38,0.077
21-01-2020,18:48:08,0.079
21-01-2020,18:48:38,0.079
21-01-2020,18:49:08,0.079
21-01-2020,18:49:38,0.077
21-01-2020,18:50:08,0.078
21-01-2020,18:50:38,0.077
21-01-2020,18:51:08,0.078
21-01-2020,18:51:38,0.077
21-01-2020,18:52:08,0.076
21-01-2020,18:52:38,0.079
21-01-2020,18:53:08,0.078
21-01-2020,18:53:38,0.077
21-01-2020,18:54:08,0.077
21-01-2020,18:54:38,0.079
21-01-2020,18:55:08,0.077
21-01-2020,18:55:38,0.078
21-01-2020,18:56:08,0.078
21-01-2020,18:56:38,0.078
21-01-2020,18:57:08,0.077
21-01-2020,18:57:38,0.078
21-01-2020,18:58:08,0.078
21-01-2020,18:58:38,0.077
21-01-2020,18:59:08,0.077
21-01-2020,18:59:38,0.077
21-01-2020,19:00:08,0.077
21-01-2020,19:00:38,0.078
21-01-2020,19:01:08,0.079
21-01-2020,19:01:38,0.080
21-01-2020,19:02:08,0.078
21-01-2020,19:02:38,0.079
21-01-2020,19:03:08,0.080
21-01-2020,19:03:38,0.081
21-01-2020,19:04:08,0.082
21-01-2020,19:04:38,0.085
21-01-2020,19:05:08,0.086
21-01-2020,19:05:38,0.085
21-01-2020,19:06:08,0.084
21-01-2020,19:06:38,0.084
21-01-2020,19:07:08,0.084
21-01-2020,19:07:38,0.085
21-01-2020,19:08:08,0.084
21-01-2020,19:08:38,0.085
21-01-2020,19:09:08,0.085
21-01-2020,19:09:38,0.085
21-01-2020,19:10:08,0.087
21-01-2020,19:10:38,0.087
21-01-2020,19:11:08,0.084
21-01-2020,19:11:38,0.085
21-01-2020,19:12:08,0.081
21-01-2020,19:12:38,0.081
21-01-2020,19:13:08,0.079
21-01-2020,19:13:38,0.078
21-01-2020,19:14:08,0.078
21-01-2020,19:14:38,0.077
21-01-2020,19:15:08,0.077
21-01-2020,19:15:38,0.077
21-01-2020,19:16:08,0.077
21-01-2020,19:16:38,0.077
21-01-2020,19:17:08,0.077
21-01-2020,19:17:38,0.080
21-01-2020,19:18:08,0.079
21-01-2020,19:18:38,0.079
21-01-2020,19:19:08,0.079
21-01-2020,19:19:38,0.077
21-01-2020,19:20:08,0.075
21-01-2020,19:20:38,0.073
21-01-2020,19:21:08,0.071
21-01-2020,19:21:38,0.071
21-01-2020,19:22:08,0.079
21-01-2020,19:22:38,0.073
21-01-2020,19:23:08,0.071
21-01-2020,19:23:38,0.071
21-01-2020,19:24:08,0.071
21-01-2020,19:24:38,0.072
21-01-2020,19:25:08,0.072
21-01-2020,19:25:38,0.073
21-01-2020,19:26:08,0.076
21-01-2020,19:26:38,0.075
21-01-2020,19:27:08,0.074
21-01-2020,19:27:38,0.076
21-01-2020,19:28:08,0.074
21-01-2020,19:28:38,0.074
21-01-2020,19:29:08,0.073
21-01-2020,19:29:38,0.071
21-01-2020,19:30:08,0.070
21-01-2020,19:30:38,0.070
21-01-2020,19:31:08,0.069
21-01-2020,19:31:38,0.071
21-01-2020,19:32:08,0.072
21-01-2020,19:32:38,0.071
21-01-2020,19:33:08,0.070
21-01-2020,19:33:38,0.070
21-01-2020,19:34:08,0.071
21-01-2020,19:34:38,0.071
21-01-2020,19:35:08,0.072
21-01-2020,19:35:38,0.074
21-01-2020,19:36:08,0.074
21-01-2020,19:36:38,0.074
21-01-2020,19:37:08,0.075
21-01-2020,19:37:38,0.075
21-01-2020,19:38:08,0.076
21-01-2020,19:38:38,0.075
21-01-2020,19:39:08,0.076
21-01-2020,19:39:38,0.074
21-01-2020,19:40:08,0.074
21-01-2020,19:40:38,0.074
21-01-2020,19:41:08,0.074
21-01-2020,19:41:38,0.074
21-01-2020,19:42:08,0.074
21-01-2020,19:42:38,0.073
21-01-2020,19:43:08,0.075
21-01-2020,19:43:38,0.074
21-01-2020,19:44:08,0.074
21-01-2020,19:44:38,0.074
21-01-2020,19:45:08,0.075
21-01-2020,19:45:38,0.074
21-01-2020,19:46:08,0.074
21-01-2020,19:46:38,0.072
21-01-2020,19:47:08,0.072
21-01-2020,19:47:38,0.072
21-01-2020,19:48:08,0.071
21-01-2020,19:48:38,0.072
21-01-2020,19:49:08,0.071
21-01-2020,19:49:38,0.073
21-01-2020,19:50:08,0.075
21-01-2020,19:50:38,0.075
21-01-2020,19:51:08,0.075
21-01-2020,19:51:38,0.072
21-01-2020,19:52:08,0.071
21-01-2020,19:52:38,0.070
21-01-2020,19:53:08,0.071
21-01-2020,19:53:38,0.071
21-01-2020,19:54:08,0.071
21-01-2020,19:54:38,0.070
21-01-2020,19:55:08,0.068
21-01-2020,19:55:38,0.068
21-01-2020,19:56:08,0.070
21-01-2020,19:56:38,0.071
21-01-2020,19:57:08,0.069
21-01-2020,19:57:38,0.070
21-01-2020,19:58:08,0.069
21-01-2020,19:58:38,0.071
21-01-2020,19:59:08,0.069
21-01-2020,19:59:38,0.069
21-01-2020,20:00:08,0.068
21-01-2020,20:00:38,0.067
21-01-2020,20:01:08,0.067
21-01-2020,20:01:38,0.067
21-01-2020,20:02:08,0.068
21-01-2020,20:02:38,0.067
21-01-2020,20:03:08,0.068
21-01-2020,20:03:38,0.068
21-01-2020,20:04:08,0.068
21-01-2020,20:04:38,0.068
21-01-2020,20:05:08,0.067
21-01-2020,20:05:38,0.068
21-01-2020,20:06:08,0.067
21-01-2020,20:06:38,0.068
21-01-2020,20:07:08,0.066
21-01-2020,20:07:38,0.064
21-01-2020,20:08:08,0.066
21-01-2020,20:08:38,0.065
21-01-2020,20:09:08,0.065
21-01-2020,20:09:38,0.066
21-01-2020,20:10:08,0.067
21-01-2020,20:10:38,0.066
21-01-2020,20:11:08,0.067
21-01-2020,20:11:38,0.067
21-01-2020,20:12:08,0.068
21-01-2020,20:12:38,0.068
21-01-2020,20:13:08,0.070
21-01-2020,20:13:38,0.069
21-01-2020,20:14:08,0.071
21-01-2020,20:14:38,0.070
21-01-2020,20:15:08,0.070
21-01-2020,20:15:38,0.071
21-01-2020,20:16:08,0.070
21-01-2020,20:16:38,0.070
21-01-2020,20:17:08,0.069
21-01-2020,20:17:38,0.070
21-01-2020,20:18:08,0.068
21-01-2020,20:18:38,0.067
21-01-2020,20:19:08,0.067
21-01-2020,20:19:38,0.067
21-01-2020,20:20:08,0.067
21-01-2020,20:20:38,0.067
21-01-2020,20:21:08,0.067
21-01-2020,20:21:38,0.065
21-01-2020,20:22:08,0.067
21-01-2020,20:22:38,0.067
21-01-2020,20:23:08,0.065
21-01-2020,20:23:38,0.066
21-01-2020,20:24:08,0.066
21-01-2020,20:24:38,0.068
21-01-2020,20:25:08,0.067
21-01-2020,20:25:38,0.068
21-01-2020,20:26:08,0.067
21-01-2020,20:26:38,0.067
21-01-2020,20:27:08,0.067
21-01-2020,20:27:38,0.068
21-01-2020,20:28:08,0.068
21-01-2020,20:28:38,0.068
21-01-2020,20:29:08,0.068
21-01-2020,20:29:38,0.067
21-01-2020,20:30:08,0.068
21-01-2020,20:30:38,0.067
21-01-2020,20:31:08,0.067
21-01-2020,20:31:38,0.067
21-01-2020,20:32:08,0.066
21-01-2020,20:32:38,0.068
21-01-2020,20:33:08,0.063
21-01-2020,20:33:38,0.063
21-01-2020,20:34:08,0.063
21-01-2020,20:34:38,0.063
21-01-2020,20:35:08,0.062
21-01-2020,20:35:38,0.062
21-01-2020,20:36:08,0.063
21-01-2020,20:36:38,0.064
21-01-2020,20:37:08,0.063
21-01-2020,20:37:38,0.064
21-01-2020,20:38:08,0.064
21-01-2020,20:38:38,0.065
21-01-2020,20:39:08,0.064
21-01-2020,20:39:38,0.065
21-01-2020,20:40:08,0.065
21-01-2020,20:40:38,0.064
21-01-2020,20:41:08,0.065
21-01-2020,20:41:38,0.064
21-01-2020,20:42:08,0.065
21-01-2020,20:42:38,0.065
21-01-2020,20:43:08,0.066
21-01-2020,20:43:38,0.066
21-01-2020,20:44:08,0.065
21-01-2020,20:44:38,0.064
21-01-2020,20:45:08,0.064
21-01-2020,20:45:38,0.063
21-01-2020,20:46:08,0.063
21-01-2020,20:46:38,0.064
21-01-2020,20:47:08,0.064
21-01-2020,20:47:38,0.063
21-01-2020,20:48:08,0.062
21-01-2020,20:48:38,0.062
21-01-2020,20:49:08,0.063
21-01-2020,20:49:38,0.065
21-01-2020,20:50:08,0.062
21-01-2020,20:50:38,0.062
21-01-2020,20:51:08,0.062
21-01-2020,20:51:38,0.063
21-01-2020,20:52:08,0.063
21-01-2020,20:52:38,0.064
21-01-2020,20:53:08,0.064
21-01-2020,20:53:38,0.063
21-01-2020,20:54:08,0.062
21-01-2020,20:54:38,0.063
21-01-2020,20:55:08,0.063
21-01-2020,20:55:38,0.062
21-01-2020,20:56:08,0.063
21-01-2020,20:56:38,0.063
21-01-2020,20:57:08,0.063
21-01-2020,20:57:38,0.064
21-01-2020,20:58:08,0.065
21-01-2020,20:58:38,0.064
21-01-2020,20:59:08,0.064
21-01-2020,20:59:38,0.065
21-01-2020,21:00:08,0.066
21-01-2020,21:00:38,0.064
21-01-2020,21:01:08,0.064
21-01-2020,21:01:38,0.063
21-01-2020,21:02:08,0.063
21-01-2020,21:02:38,0.063
21-01-2020,21:03:08,0.063
21-01-2020,21:03:38,0.063
21-01-2020,21:04:08,0.063
21-01-2020,21:04:38,0.062
21-01-2020,21:05:08,0.061
21-01-2020,21:05:38,0.062
21-01-2020,21:06:08,0.062
21-01-2020,21:06:38,0.062
21-01-2020,21:07:08,0.062
21-01-2020,21:07:38,0.062
21-01-2020,21:08:08,0.063
21-01-2020,21:08:38,0.063
21-01-2020,21:09:08,0.065
21-01-2020,21:09:38,0.062
21-01-2020,21:10:08,0.062
21-01-2020,21:10:38,0.062
21-01-2020,21:11:08,0.063
21-01-2020,21:11:38,0.063
21-01-2020,21:12:08,0.064
21-01-2020,21:12:38,0.064
21-01-2020,21:13:08,0.065
21-01-2020,21:13:38,0.065
21-01-2020,21:14:08,0.065
21-01-2020,21:14:38,0.064
21-01-2020,21:15:08,0.064
21-01-2020,21:15:38,0.064
21-01-2020,21:16:08,0.064
21-01-2020,21:16:38,0.065
21-01-2020,21:17:08,0.066
21-01-2020,21:17:38,0.072
21-01-2020,21:18:08,0.071
21-01-2020,21:18:38,0.068
21-01-2020,21:19:08,0.067
21-01-2020,21:19:38,0.067
21-01-2020,21:20:08,0.065
21-01-2020,21:20:38,0.065
21-01-2020,21:21:08,0.064
21-01-2020,21:21:38,0.063
21-01-2020,21:22:08,0.064
21-01-2020,21:22:38,0.064
21-01-2020,21:23:08,0.064
21-01-2020,21:23:38,0.065
21-01-2020,21:24:08,0.065
21-01-2020,21:24:38,0.065
21-01-2020,21:25:08,0.064
21-01-2020,21:25:38,0.066
21-01-2020,21:26:08,0.066
21-01-2020,21:26:38,0.067
21-01-2020,21:27:08,0.067
21-01-2020,21:27:38,0.067
21-01-2020,21:28:08,0.067
21-01-2020,21:28:38,0.067
21-01-2020,21:29:08,0.068
21-01-2020,21:29:38,0.072
21-01-2020,21:30:08,0.081
21-01-2020,21:30:38,0.079
21-01-2020,21:31:08,0.075
21-01-2020,21:31:38,0.070
21-01-2020,21:32:08,0.069
21-01-2020,21:32:38,0.068
21-01-2020,21:33:08,0.069
21-01-2020,21:33:38,0.071
21-01-2020,21:34:08,0.070
21-01-2020,21:34:38,0.072
21-01-2020,21:35:08,0.072
21-01-2020,21:35:38,0.074
21-01-2020,21:36:08,0.072
21-01-2020,21:36:38,0.069
21-01-2020,21:37:08,0.066
21-01-2020,21:37:38,0.066
21-01-2020,21:38:08,0.069
21-01-2020,21:38:38,0.073
21-01-2020,21:39:08,0.071
21-01-2020,21:39:38,0.074
21-01-2020,21:40:08,0.072
21-01-2020,21:40:38,0.070
21-01-2020,21:41:08,0.074
21-01-2020,21:41:38,0.080
21-01-2020,21:42:08,0.077
21-01-2020,21:42:38,0.074
21-01-2020,21:43:08,0.076
21-01-2020,21:43:38,0.071
21-01-2020,21:44:08,0.067
21-01-2020,21:44:38,0.069
21-01-2020,21:45:08,0.069
21-01-2020,21:45:38,0.068
21-01-2020,21:46:08,0.069
21-01-2020,21:46:38,0.068
21-01-2020,21:47:08,0.068
21-01-2020,21:47:38,0.065
21-01-2020,21:48:08,0.064
21-01-2020,21:48:38,0.064
21-01-2020,21:49:08,0.064
21-01-2020,21:49:38,0.065
21-01-2020,21:50:08,0.065
21-01-2020,21:50:38,0.064
21-01-2020,21:51:08,0.064
21-01-2020,21:51:38,0.064
21-01-2020,21:52:08,0.063
21-01-2020,21:52:38,0.063
21-01-2020,21:53:08,0.063
21-01-2020,21:53:38,0.064
21-01-2020,21:54:08,0.065
21-01-2020,21:54:38,0.065
21-01-2020,21:55:08,0.065
21-01-2020,21:55:38,0.068
21-01-2020,21:56:08,0.069
21-01-2020,21:56:38,0.072
21-01-2020,21:57:08,0.070
21-01-2020,21:57:38,0.068
21-01-2020,21:58:08,0.070
21-01-2020,21:58:38,0.072
21-01-2020,21:59:08,0.072
21-01-2020,21:59:38,0.068
21-01-2020,22:00:08,0.069
21-01-2020,22:00:38,0.071
21-01-2020,22:01:08,0.069
21-01-2020,22:01:38,0.067
21-01-2020,22:02:08,0.066
21-01-2020,22:02:38,0.065
21-01-2020,22:03:08,0.065
21-01-2020,22:03:38,0.065
21-01-2020,22:04:08,0.064
21-01-2020,22:04:38,0.065
21-01-2020,22:05:08,0.065
21-01-2020,22:05:38,0.063
21-01-2020,22:06:08,0.063
21-01-2020,22:06:38,0.063
21-01-2020,22:07:08,0.063
21-01-2020,22:07:38,0.064
21-01-2020,22:08:08,0.065
21-01-2020,22:08:38,0.067
21-01-2020,22:09:08,0.067
21-01-2020,22:09:38,0.068
21-01-2020,22:10:08,0.068
21-01-2020,22:10:38,0.067
21-01-2020,22:11:08,0.069
21-01-2020,22:11:38,0.071
21-01-2020,22:12:08,0.071
21-01-2020,22:12:38,0.067
21-01-2020,22:13:08,0.065
21-01-2020,22:13:38,0.064
21-01-2020,22:14:08,0.065
21-01-2020,22:14:38,0.065
21-01-2020,22:15:08,0.064
21-01-2020,22:15:38,0.066
21-01-2020,22:16:08,0.064
21-01-2020,22:16:38,0.067
21-01-2020,22:17:08,0.068
21-01-2020,22:17:38,0.067
21-01-2020,22:18:08,0.065
21-01-2020,22:18:38,0.065
21-01-2020,22:19:08,0.065
21-01-2020,22:19:38,0.064
21-01-2020,22:20:08,0.064
21-01-2020,22:20:38,0.066
21-01-2020,22:21:08,0.066
21-01-2020,22:21:38,0.067
21-01-2020,22:22:08,0.068
21-01-2020,22:22:38,0.067
21-01-2020,22:23:08,0.065
21-01-2020,22:23:38,0.065
21-01-2020,22:24:08,0.065
21-01-2020,22:24:38,0.065
21-01-2020,22:25:08,0.066
21-01-2020,22:25:38,0.070
21-01-2020,22:26:08,0.067
21-01-2020,22:26:38,0.066
21-01-2020,22:27:08,0.065
21-01-2020,22:27:38,0.065
21-01-2020,22:28:08,0.064
21-01-2020,22:28:38,0.065
21-01-2020,22:29:08,0.065
21-01-2020,22:29:38,0.064
21-01-2020,22:30:08,0.064
21-01-2020,22:30:38,0.064
21-01-2020,22:31:08,0.064
21-01-2020,22:31:38,0.064
21-01-2020,22:32:08,0.063
21-01-2020,22:32:38,0.064
21-01-2020,22:33:08,0.064
21-01-2020,22:33:38,0.064
21-01-2020,22:34:08,0.065
21-01-2020,22:34:38,0.065
21-01-2020,22:35:08,0.065
21-01-2020,22:35:38,0.066
21-01-2020,22:36:08,0.065
21-01-2020,22:36:38,0.064
21-01-2020,22:37:08,0.064
21-01-2020,22:37:38,0.064
21-01-2020,22:38:08,0.064
21-01-2020,22:38:38,0.064
21-01-2020,22:39:08,0.064
21-01-2020,22:39:38,0.063
21-01-2020,22:40:08,0.062
21-01-2020,22:40:38,0.063
21-01-2020,22:41:08,0.064
21-01-2020,22:41:38,0.063
21-01-2020,22:42:08,0.063
21-01-2020,22:42:38,0.063
21-01-2020,22:43:08,0.063
21-01-2020,22:43:38,0.062
