TrakPro Version 4.70 ASCII Data File

Model:,DustTrak II
Model Number:,8530
Serial Number:,8530172811
Test ID:,001
Test Abbreviation:,MANUAL_001
Start Date:,20-01-2020
Start Time:,13:01:58
Duration (dd:hh:mm:ss):,2:01:00:00
Log Interval (mm:ss):,00:30
Number of points:,5880
Notes:,

Statistics,Channel:,AEROSOL
,Units:,mg/m^3
,Average:,0.092
,Minimum:,0.039
,Time of Minimum:,14:45:28
,Date of Minimum:,20-01-2020
,Maximum:,2.210
,Time of Maximum:,07:57:28
,Date of Maximum:,22-01-2020

Calibration,Sensor:,AEROSOL
,Cal. date,14-07-2017

Date,Time,AEROSOL
21-01-2020,15:19:58,0.051
21-01-2020,15:20:28,0.051
21-01-2020,15:20:58,0.051
21-01-2020,15:21:28,0.051
21-01-2020,15:21:58,0.050
21-01-2020,15:22:28,0.050
21-01-2020,15:22:58,0.050
21-01-2020,15:23:28,0.050
21-01-2020,15:23:58,0.050
21-01-2020,15:24:28,0.051
21-01-2020,15:24:58,0.051
21-01-2020,15:25:28,0.050
21-01-2020,15:25:58,0.050
21-01-2020,15:26:28,0.050
21-01-2020,15:26:58,0.050
21-01-2020,15:27:28,0.050
21-01-2020,15:27:58,0.050
21-01-2020,15:28:28,0.049
21-01-2020,15:28:58,0.049
21-01-2020,15:29:28,0.049
21-01-2020,15:29:58,0.048
21-01-2020,15:30:28,0.049
21-01-2020,15:30:58,0.049
21-01-2020,15:31:28,0.049
21-01-2020,15:31:58,0.049
21-01-2020,15:32:28,0.049
21-01-2020,15:32:58,0.050
21-01-2020,15:33:28,0.050
21-01-2020,15:33:58,0.050
21-01-2020,15:34:28,0.050
21-01-2020,15:34:58,0.050
21-01-2020,15:35:28,0.051
21-01-2020,15:35:58,0.052
21-01-2020,15:36:28,0.050
21-01-2020,15:36:58,0.052
21-01-2020,15:37:28,0.053
21-01-2020,15:37:58,0.053
21-01-2020,15:38:28,0.055
21-01-2020,15:38:58,0.057
21-01-2020,15:39:28,0.056
21-01-2020,15:39:58,0.057
21-01-2020,15:40:28,0.058
21-01-2020,15:40:58,0.060
21-01-2020,15:41:28,0.062
21-01-2020,15:41:58,0.060
21-01-2020,15:42:28,0.059
21-01-2020,15:42:58,0.059
21-01-2020,15:43:28,0.058
21-01-2020,15:43:58,0.055
21-01-2020,15:44:28,0.053
21-01-2020,15:44:58,0.052
21-01-2020,15:45:28,0.053
21-01-2020,15:45:58,0.052
21-01-2020,15:46:28,0.052
21-01-2020,15:46:58,0.051
21-01-2020,15:47:28,0.051
21-01-2020,15:47:58,0.050
21-01-2020,15:48:28,0.048
21-01-2020,15:48:58,0.050
21-01-2020,15:49:28,0.049
21-01-2020,15:49:58,0.048
21-01-2020,15:50:28,0.048
21-01-2020,15:50:58,0.048
21-01-2020,15:51:28,0.048
21-01-2020,15:51:58,0.048
21-01-2020,15:52:28,0.049
21-01-2020,15:52:58,0.048
21-01-2020,15:53:28,0.049
21-01-2020,15:53:58,0.048
21-01-2020,15:54:28,0.047
21-01-2020,15:54:58,0.048
21-01-2020,15:55:28,0.048
21-01-2020,15:55:58,0.047
21-01-2020,15:56:28,0.048
21-01-2020,15:56:58,0.046
21-01-2020,15:57:28,0.050
21-01-2020,15:57:58,0.046
21-01-2020,15:58:28,0.046
21-01-2020,15:58:58,0.046
21-01-2020,15:59:28,0.045
21-01-2020,15:59:58,0.045
21-01-2020,16:00:28,0.045
21-01-2020,16:00:58,0.044
21-01-2020,16:01:28,0.045
21-01-2020,16:01:58,0.045
21-01-2020,16:02:28,0.045
21-01-2020,16:02:58,0.045
21-01-2020,16:03:28,0.045
21-01-2020,16:03:58,0.044
21-01-2020,16:04:28,0.045
21-01-2020,16:04:58,0.045
21-01-2020,16:05:28,0.045
21-01-2020,16:05:58,0.045
21-01-2020,16:06:28,0.045
21-01-2020,16:06:58,0.046
21-01-2020,16:07:28,0.046
21-01-2020,16:07:58,0.046
21-01-2020,16:08:28,0.047
21-01-2020,16:08:58,0.046
21-01-2020,16:09:28,0.046
21-01-2020,16:09:58,0.047
21-01-2020,16:10:28,0.046
21-01-2020,16:10:58,0.047
21-01-2020,16:11:28,0.047
21-01-2020,16:11:58,0.048
21-01-2020,16:12:28,0.047
21-01-2020,16:12:58,0.046
21-01-2020,16:13:28,0.045
21-01-2020,16:13:58,0.046
21-01-2020,16:14:28,0.045
21-01-2020,16:14:58,0.044
21-01-2020,16:15:28,0.045
21-01-2020,16:15:58,0.044
21-01-2020,16:16:28,0.045
21-01-2020,16:16:58,0.046
21-01-2020,16:17:28,0.045
21-01-2020,16:17:58,0.044
21-01-2020,16:18:28,0.045
21-01-2020,16:18:58,0.045
21-01-2020,16:19:28,0.045
21-01-2020,16:19:58,0.045
21-01-2020,16:20:28,0.045
21-01-2020,16:20:58,0.046
21-01-2020,16:21:28,0.046
21-01-2020,16:21:58,0.045
21-01-2020,16:22:28,0.045
21-01-2020,16:22:58,0.045
21-01-2020,16:23:28,0.045
21-01-2020,16:23:58,0.045
21-01-2020,16:24:28,0.045
21-01-2020,16:24:58,0.046
21-01-2020,16:25:28,0.045
21-01-2020,16:25:58,0.045
21-01-2020,16:26:28,0.045
21-01-2020,16:26:58,0.045
21-01-2020,16:27:28,0.046
21-01-2020,16:27:58,0.045
21-01-2020,16:28:28,0.045
21-01-2020,16:28:58,0.044
21-01-2020,16:29:28,0.045
21-01-2020,16:29:58,0.046
21-01-2020,16:30:28,0.046
21-01-2020,16:30:58,0.045
21-01-2020,16:31:28,0.044
21-01-2020,16:31:58,0.044
21-01-2020,16:32:28,0.043
21-01-2020,16:32:58,0.044
21-01-2020,16:33:28,0.043
21-01-2020,16:33:58,0.044
21-01-2020,16:34:28,0.044
21-01-2020,16:34:58,0.044
21-01-2020,16:35:28,0.044
21-01-2020,16:35:58,0.043
21-01-2020,16:36:28,0.044
21-01-2020,16:36:58,0.044
21-01-2020,16:37:28,0.044
21-01-2020,16:37:58,0.044
21-01-2020,16:38:28,0.044
21-01-2020,16:38:58,0.044
21-01-2020,16:39:28,0.043
21-01-2020,16:39:58,0.044
21-01-2020,16:40:28,0.044
21-01-2020,16:40:58,0.045
21-01-2020,16:41:28,0.044
21-01-2020,16:41:58,0.043
21-01-2020,16:42:28,0.042
21-01-2020,16:42:58,0.042
21-01-2020,16:43:28,0.043
21-01-2020,16:43:58,0.044
21-01-2020,16:44:28,0.045
21-01-2020,16:44:58,0.045
21-01-2020,16:45:28,0.045
21-01-2020,16:45:58,0.045
21-01-2020,16:46:28,0.045
21-01-2020,16:46:58,0.045
21-01-2020,16:47:28,0.045
21-01-2020,16:47:58,0.046
21-01-2020,16:48:28,0.047
21-01-2020,16:48:58,0.046
21-01-2020,16:49:28,0.046
21-01-2020,16:49:58,0.046
21-01-2020,16:50:28,0.046
21-01-2020,16:50:58,0.046
21-01-2020,16:51:28,0.046
21-01-2020,16:51:58,0.046
21-01-2020,16:52:28,0.049
21-01-2020,16:52:58,0.049
21-01-2020,16:53:28,0.048
21-01-2020,16:53:58,0.047
21-01-2020,16:54:28,0.047
21-01-2020,16:54:58,0.048
21-01-2020,16:55:28,0.049
21-01-2020,16:55:58,0.048
21-01-2020,16:56:28,0.048
21-01-2020,16:56:58,0.048
21-01-2020,16:57:28,0.049
21-01-2020,16:57:58,0.049
21-01-2020,16:58:28,0.048
21-01-2020,16:58:58,0.047
21-01-2020,16:59:28,0.047
21-01-2020,16:59:58,0.046
21-01-2020,17:00:28,0.045
21-01-2020,17:00:58,0.045
21-01-2020,17:01:28,0.046
21-01-2020,17:01:58,0.045
21-01-2020,17:02:28,0.045
21-01-2020,17:02:58,0.046
21-01-2020,17:03:28,0.047
21-01-2020,17:03:58,0.046
21-01-2020,17:04:28,0.046
21-01-2020,17:04:58,0.046
21-01-2020,17:05:28,0.046
21-01-2020,17:05:58,0.046
21-01-2020,17:06:28,0.046
21-01-2020,17:06:58,0.045
21-01-2020,17:07:28,0.046
21-01-2020,17:07:58,0.046
21-01-2020,17:08:28,0.046
21-01-2020,17:08:58,0.046
21-01-2020,17:09:28,0.047
21-01-2020,17:09:58,0.047
21-01-2020,17:10:28,0.046
21-01-2020,17:10:58,0.047
21-01-2020,17:11:28,0.047
21-01-2020,17:11:58,0.048
21-01-2020,17:12:28,0.049
21-01-2020,17:12:58,0.049
21-01-2020,17:13:28,0.049
21-01-2020,17:13:58,0.050
21-01-2020,17:14:28,0.050
21-01-2020,17:14:58,0.051
21-01-2020,17:15:28,0.051
21-01-2020,17:15:58,0.050
21-01-2020,17:16:28,0.050
21-01-2020,17:16:58,0.051
21-01-2020,17:17:28,0.051
21-01-2020,17:17:58,0.051
21-01-2020,17:18:28,0.050
21-01-2020,17:18:58,0.051
21-01-2020,17:19:28,0.052
21-01-2020,17:19:58,0.051
21-01-2020,17:20:28,0.052
21-01-2020,17:20:58,0.051
21-01-2020,17:21:28,0.052
21-01-2020,17:21:58,0.052
21-01-2020,17:22:28,0.053
21-01-2020,17:22:58,0.053
21-01-2020,17:23:28,0.053
21-01-2020,17:23:58,0.053
21-01-2020,17:24:28,0.053
21-01-2020,17:24:58,0.053
21-01-2020,17:25:28,0.053
21-01-2020,17:25:58,0.053
21-01-2020,17:26:28,0.054
21-01-2020,17:26:58,0.053
21-01-2020,17:27:28,0.052
21-01-2020,17:27:58,0.051
21-01-2020,17:28:28,0.052
21-01-2020,17:28:58,0.051
21-01-2020,17:29:28,0.052
21-01-2020,17:29:58,0.051
21-01-2020,17:30:28,0.052
21-01-2020,17:30:58,0.053
21-01-2020,17:31:28,0.053
21-01-2020,17:31:58,0.053
21-01-2020,17:32:28,0.053
21-01-2020,17:32:58,0.052
21-01-2020,17:33:28,0.052
21-01-2020,17:33:58,0.053
21-01-2020,17:34:28,0.053
21-01-2020,17:34:58,0.053
21-01-2020,17:35:28,0.054
21-01-2020,17:35:58,0.054
21-01-2020,17:36:28,0.054
21-01-2020,17:36:58,0.055
21-01-2020,17:37:28,0.055
21-01-2020,17:37:58,0.054
21-01-2020,17:38:28,0.054
21-01-2020,17:38:58,0.054
21-01-2020,17:39:28,0.054
21-01-2020,17:39:58,0.055
21-01-2020,17:40:28,0.054
21-01-2020,17:40:58,0.054
21-01-2020,17:41:28,0.054
21-01-2020,17:41:58,0.054
21-01-2020,17:42:28,0.053
21-01-2020,17:42:58,0.054
21-01-2020,17:43:28,0.055
21-01-2020,17:43:58,0.056
21-01-2020,17:44:28,0.055
21-01-2020,17:44:58,0.055
21-01-2020,17:45:28,0.056
21-01-2020,17:45:58,0.056
21-01-2020,17:46:28,0.056
21-01-2020,17:46:58,0.056
21-01-2020,17:47:28,0.055
21-01-2020,17:47:58,0.056
21-01-2020,17:48:28,0.056
21-01-2020,17:48:58,0.056
21-01-2020,17:49:28,0.055
21-01-2020,17:49:58,0.055
21-01-2020,17:50:28,0.056
21-01-2020,17:50:58,0.053
21-01-2020,17:51:28,0.054
21-01-2020,17:51:58,0.054
21-01-2020,17:52:28,0.055
21-01-2020,17:52:58,0.055
21-01-2020,17:53:28,0.056
21-01-2020,17:53:58,0.059
21-01-2020,17:54:28,0.059
21-01-2020,17:54:58,0.058
21-01-2020,17:55:28,0.056
21-01-2020,17:55:58,0.056
21-01-2020,17:56:28,0.056
21-01-2020,17:56:58,0.056
21-01-2020,17:57:28,0.056
21-01-2020,17:57:58,0.056
21-01-2020,17:58:28,0.056
21-01-2020,17:58:58,0.056
21-01-2020,17:59:28,0.056
21-01-2020,17:59:58,0.056
21-01-2020,18:00:28,0.057
21-01-2020,18:00:58,0.059
21-01-2020,18:01:28,0.058
21-01-2020,18:01:58,0.059
21-01-2020,18:02:28,0.060
21-01-2020,18:02:58,0.060
21-01-2020,18:03:28,0.059
21-01-2020,18:03:58,0.060
21-01-2020,18:04:28,0.060
21-01-2020,18:04:58,0.059
21-01-2020,18:05:28,0.060
21-01-2020,18:05:58,0.060
21-01-2020,18:06:28,0.060
21-01-2020,18:06:58,0.059
21-01-2020,18:07:28,0.062
21-01-2020,18:07:58,0.062
21-01-2020,18:08:28,0.062
21-01-2020,18:08:58,0.063
21-01-2020,18:09:28,0.063
21-01-2020,18:09:58,0.064
21-01-2020,18:10:28,0.064
21-01-2020,18:10:58,0.064
21-01-2020,18:11:28,0.065
21-01-2020,18:11:58,0.065
21-01-2020,18:12:28,0.064
21-01-2020,18:12:58,0.064
21-01-2020,18:13:28,0.065
21-01-2020,18:13:58,0.065
21-01-2020,18:14:28,0.065
21-01-2020,18:14:58,0.067
21-01-2020,18:15:28,0.067
21-01-2020,18:15:58,0.069
21-01-2020,18:16:28,0.066
21-01-2020,18:16:58,0.067
21-01-2020,18:17:28,0.068
21-01-2020,18:17:58,0.070
21-01-2020,18:18:28,0.070
21-01-2020,18:18:58,0.069
21-01-2020,18:19:28,0.069
21-01-2020,18:19:58,0.071
21-01-2020,18:20:28,0.070
21-01-2020,18:20:58,0.070
21-01-2020,18:21:28,0.070
21-01-2020,18:21:58,0.069
21-01-2020,18:22:28,0.070
21-01-2020,18:22:58,0.070
21-01-2020,18:23:28,0.069
21-01-2020,18:23:58,0.070
21-01-2020,18:24:28,0.069
21-01-2020,18:24:58,0.071
21-01-2020,18:25:28,0.071
21-01-2020,18:25:58,0.071
21-01-2020,18:26:28,0.072
21-01-2020,18:26:58,0.070
21-01-2020,18:27:28,0.071
21-01-2020,18:27:58,0.073
21-01-2020,18:28:28,0.072
21-01-2020,18:28:58,0.073
21-01-2020,18:29:28,0.073
21-01-2020,18:29:58,0.072
21-01-2020,18:30:28,0.072
21-01-2020,18:30:58,0.071
21-01-2020,18:31:28,0.071
21-01-2020,18:31:58,0.070
21-01-2020,18:32:28,0.071
21-01-2020,18:32:58,0.072
21-01-2020,18:33:28,0.071
21-01-2020,18:33:58,0.072
21-01-2020,18:34:28,0.072
21-01-2020,18:34:58,0.072
21-01-2020,18:35:28,0.073
21-01-2020,18:35:58,0.074
21-01-2020,18:36:28,0.079
21-01-2020,18:36:58,0.083
21-01-2020,18:37:28,0.087
21-01-2020,18:37:58,0.092
21-01-2020,18:38:28,0.085
21-01-2020,18:38:58,0.081
21-01-2020,18:39:28,0.082
21-01-2020,18:39:58,0.082
21-01-2020,18:40:28,0.085
21-01-2020,18:40:58,0.084
21-01-2020,18:41:28,0.086
21-01-2020,18:41:58,0.084
21-01-2020,18:42:28,0.085
21-01-2020,18:42:58,0.083
21-01-2020,18:43:28,0.082
21-01-2020,18:43:58,0.079
21-01-2020,18:44:28,0.080
21-01-2020,18:44:58,0.081
21-01-2020,18:45:28,0.083
21-01-2020,18:45:58,0.082
21-01-2020,18:46:28,0.082
21-01-2020,18:46:58,0.083
21-01-2020,18:47:28,0.083
21-01-2020,18:47:58,0.083
21-01-2020,18:48:28,0.084
21-01-2020,18:48:58,0.085
21-01-2020,18:49:28,0.084
21-01-2020,18:49:58,0.082
21-01-2020,18:50:28,0.083
21-01-2020,18:50:58,0.082
21-01-2020,18:51:28,0.082
21-01-2020,18:51:58,0.082
21-01-2020,18:52:28,0.083
21-01-2020,18:52:58,0.083
21-01-2020,18:53:28,0.084
21-01-2020,18:53:58,0.083
21-01-2020,18:54:28,0.084
21-01-2020,18:54:58,0.084
21-01-2020,18:55:28,0.084
21-01-2020,18:55:58,0.084
21-01-2020,18:56:28,0.083
21-01-2020,18:56:58,0.083
21-01-2020,18:57:28,0.083
21-01-2020,18:57:58,0.082
21-01-2020,18:58:28,0.084
21-01-2020,18:58:58,0.083
21-01-2020,18:59:28,0.083
21-01-2020,18:59:58,0.082
21-01-2020,19:00:28,0.084
21-01-2020,19:00:58,0.084
21-01-2020,19:01:28,0.084
21-01-2020,19:01:58,0.083
21-01-2020,19:02:28,0.083
21-01-2020,19:02:58,0.084
21-01-2020,19:03:28,0.087
21-01-2020,19:03:58,0.087
21-01-2020,19:04:28,0.091
21-01-2020,19:04:58,0.092
21-01-2020,19:05:28,0.091
21-01-2020,19:05:58,0.090
21-01-2020,19:06:28,0.090
21-01-2020,19:06:58,0.090
21-01-2020,19:07:28,0.088
21-01-2020,19:07:58,0.090
21-01-2020,19:08:28,0.089
21-01-2020,19:08:58,0.090
21-01-2020,19:09:28,0.090
21-01-2020,19:09:58,0.092
21-01-2020,19:10:28,0.092
21-01-2020,19:10:58,0.088
21-01-2020,19:11:28,0.091
21-01-2020,19:11:58,0.088
21-01-2020,19:12:28,0.085
21-01-2020,19:12:58,0.086
21-01-2020,19:13:28,0.084
21-01-2020,19:13:58,0.081
21-01-2020,19:14:28,0.083
21-01-2020,19:14:58,0.082
21-01-2020,19:15:28,0.082
21-01-2020,19:15:58,0.082
21-01-2020,19:16:28,0.082
21-01-2020,19:16:58,0.083
21-01-2020,19:17:28,0.084
21-01-2020,19:17:58,0.085
21-01-2020,19:18:28,0.083
21-01-2020,19:18:58,0.083
21-01-2020,19:19:28,0.083
21-01-2020,19:19:58,0.080
21-01-2020,19:20:28,0.079
21-01-2020,19:20:58,0.077
21-01-2020,19:21:28,0.076
21-01-2020,19:21:58,0.077
21-01-2020,19:22:28,0.091
21-01-2020,19:22:58,0.076
21-01-2020,19:23:28,0.076
21-01-2020,19:23:58,0.076
21-01-2020,19:24:28,0.077
21-01-2020,19:24:58,0.078
21-01-2020,19:25:28,0.078
21-01-2020,19:25:58,0.080
21-01-2020,19:26:28,0.081
21-01-2020,19:26:58,0.081
21-01-2020,19:27:28,0.079
21-01-2020,19:27:58,0.081
21-01-2020,19:28:28,0.080
21-01-2020,19:28:58,0.078
21-01-2020,19:29:28,0.077
21-01-2020,19:29:58,0.076
21-01-2020,19:30:28,0.075
21-01-2020,19:30:58,0.075
21-01-2020,19:31:28,0.077
21-01-2020,19:31:58,0.077
21-01-2020,19:32:28,0.076
21-01-2020,19:32:58,0.076
21-01-2020,19:33:28,0.076
21-01-2020,19:33:58,0.076
21-01-2020,19:34:28,0.077
21-01-2020,19:34:58,0.079
21-01-2020,19:35:28,0.080
21-01-2020,19:35:58,0.080
21-01-2020,19:36:28,0.080
21-01-2020,19:36:58,0.081
21-01-2020,19:37:28,0.082
21-01-2020,19:37:58,0.080
21-01-2020,19:38:28,0.080
21-01-2020,19:38:58,0.081
21-01-2020,19:39:28,0.081
21-01-2020,19:39:58,0.080
21-01-2020,19:40:28,0.080
21-01-2020,19:40:58,0.079
21-01-2020,19:41:28,0.079
21-01-2020,19:41:58,0.078
21-01-2020,19:42:28,0.078
21-01-2020,19:42:58,0.081
21-01-2020,19:43:28,0.080
21-01-2020,19:43:58,0.079
21-01-2020,19:44:28,0.079
21-01-2020,19:44:58,0.080
21-01-2020,19:45:28,0.079
21-01-2020,19:45:58,0.079
21-01-2020,19:46:28,0.077
21-01-2020,19:46:58,0.077
21-01-2020,19:47:28,0.077
21-01-2020,19:47:58,0.077
21-01-2020,19:48:28,0.077
21-01-2020,19:48:58,0.078
21-01-2020,19:49:28,0.079
21-01-2020,19:49:58,0.080
21-01-2020,19:50:28,0.081
21-01-2020,19:50:58,0.080
21-01-2020,19:51:28,0.080
21-01-2020,19:51:58,0.078
21-01-2020,19:52:28,0.077
21-01-2020,19:52:58,0.076
21-01-2020,19:53:28,0.077
21-01-2020,19:53:58,0.076
21-01-2020,19:54:28,0.077
21-01-2020,19:54:58,0.075
21-01-2020,19:55:28,0.075
21-01-2020,19:55:58,0.076
21-01-2020,19:56:28,0.078
21-01-2020,19:56:58,0.075
21-01-2020,19:57:28,0.075
21-01-2020,19:57:58,0.075
21-01-2020,19:58:28,0.076
21-01-2020,19:58:58,0.075
21-01-2020,19:59:28,0.075
21-01-2020,19:59:58,0.075
21-01-2020,20:00:28,0.073
21-01-2020,20:00:58,0.075
21-01-2020,20:01:28,0.073
21-01-2020,20:01:58,0.073
21-01-2020,20:02:28,0.073
21-01-2020,20:02:58,0.073
21-01-2020,20:03:28,0.073
21-01-2020,20:03:58,0.073
21-01-2020,20:04:28,0.074
21-01-2020,20:04:58,0.074
21-01-2020,20:05:28,0.074
21-01-2020,20:05:58,0.074
21-01-2020,20:06:28,0.074
21-01-2020,20:06:58,0.072
21-01-2020,20:07:28,0.071
21-01-2020,20:07:58,0.071
21-01-2020,20:08:28,0.071
21-01-2020,20:08:58,0.073
21-01-2020,20:09:28,0.073
21-01-2020,20:09:58,0.073
21-01-2020,20:10:28,0.072
21-01-2020,20:10:58,0.072
21-01-2020,20:11:28,0.072
21-01-2020,20:11:58,0.074
21-01-2020,20:12:28,0.076
21-01-2020,20:12:58,0.076
21-01-2020,20:13:28,0.076
21-01-2020,20:13:58,0.077
21-01-2020,20:14:28,0.077
21-01-2020,20:14:58,0.076
21-01-2020,20:15:28,0.078
21-01-2020,20:15:58,0.076
21-01-2020,20:16:28,0.077
21-01-2020,20:16:58,0.075
21-01-2020,20:17:28,0.076
21-01-2020,20:17:58,0.075
21-01-2020,20:18:28,0.075
21-01-2020,20:18:58,0.074
21-01-2020,20:19:28,0.073
21-01-2020,20:19:58,0.073
21-01-2020,20:20:28,0.073
21-01-2020,20:20:58,0.073
21-01-2020,20:21:28,0.073
21-01-2020,20:21:58,0.072
21-01-2020,20:22:28,0.073
21-01-2020,20:22:58,0.072
21-01-2020,20:23:28,0.072
21-01-2020,20:23:58,0.072
21-01-2020,20:24:28,0.074
21-01-2020,20:24:58,0.073
21-01-2020,20:25:28,0.074
21-01-2020,20:25:58,0.074
21-01-2020,20:26:28,0.074
21-01-2020,20:26:58,0.074
21-01-2020,20:27:28,0.074
21-01-2020,20:27:58,0.074
21-01-2020,20:28:28,0.074
21-01-2020,20:28:58,0.074
21-01-2020,20:29:28,0.074
21-01-2020,20:29:58,0.074
21-01-2020,20:30:28,0.075
21-01-2020,20:30:58,0.074
21-01-2020,20:31:28,0.074
21-01-2020,20:31:58,0.073
21-01-2020,20:32:28,0.076
21-01-2020,20:32:58,0.070
21-01-2020,20:33:28,0.069
21-01-2020,20:33:58,0.070
21-01-2020,20:34:28,0.069
21-01-2020,20:34:58,0.069
21-01-2020,20:35:28,0.069
21-01-2020,20:35:58,0.068
21-01-2020,20:36:28,0.069
21-01-2020,20:36:58,0.069
21-01-2020,20:37:28,0.071
21-01-2020,20:37:58,0.070
21-01-2020,20:38:28,0.072
21-01-2020,20:38:58,0.071
21-01-2020,20:39:28,0.071
21-01-2020,20:39:58,0.070
21-01-2020,20:40:28,0.070
21-01-2020,20:40:58,0.071
21-01-2020,20:41:28,0.071
21-01-2020,20:41:58,0.071
21-01-2020,20:42:28,0.072
21-01-2020,20:42:58,0.072
21-01-2020,20:43:28,0.073
21-01-2020,20:43:58,0.072
21-01-2020,20:44:28,0.071
21-01-2020,20:44:58,0.070
21-01-2020,20:45:28,0.070
21-01-2020,20:45:58,0.072
21-01-2020,20:46:28,0.069
21-01-2020,20:46:58,0.070
21-01-2020,20:47:28,0.071
21-01-2020,20:47:58,0.068
21-01-2020,20:48:28,0.070
21-01-2020,20:48:58,0.070
21-01-2020,20:49:28,0.068
21-01-2020,20:49:58,0.069
21-01-2020,20:50:28,0.069
21-01-2020,20:50:58,0.068
21-01-2020,20:51:28,0.068
21-01-2020,20:51:58,0.070
21-01-2020,20:52:28,0.069
21-01-2020,20:52:58,0.069
21-01-2020,20:53:28,0.070
21-01-2020,20:53:58,0.069
21-01-2020,20:54:28,0.068
21-01-2020,20:54:58,0.069
21-01-2020,20:55:28,0.070
21-01-2020,20:55:58,0.069
21-01-2020,20:56:28,0.070
21-01-2020,20:56:58,0.071
21-01-2020,20:57:28,0.071
21-01-2020,20:57:58,0.072
21-01-2020,20:58:28,0.071
21-01-2020,20:58:58,0.072
21-01-2020,20:59:28,0.070
21-01-2020,20:59:58,0.072
21-01-2020,21:00:28,0.071
21-01-2020,21:00:58,0.070
21-01-2020,21:01:28,0.070
21-01-2020,21:01:58,0.071
21-01-2020,21:02:28,0.070
21-01-2020,21:02:58,0.071
21-01-2020,21:03:28,0.071
21-01-2020,21:03:58,0.069
21-01-2020,21:04:28,0.071
21-01-2020,21:04:58,0.070
21-01-2020,21:05:28,0.069
21-01-2020,21:05:58,0.069
21-01-2020,21:06:28,0.069
21-01-2020,21:06:58,0.069
21-01-2020,21:07:28,0.069
21-01-2020,21:07:58,0.069
21-01-2020,21:08:28,0.071
21-01-2020,21:08:58,0.072
21-01-2020,21:09:28,0.071
21-01-2020,21:09:58,0.069
21-01-2020,21:10:28,0.070
21-01-2020,21:10:58,0.071
21-01-2020,21:11:28,0.070
21-01-2020,21:11:58,0.071
21-01-2020,21:12:28,0.072
21-01-2020,21:12:58,0.072
21-01-2020,21:13:28,0.072
21-01-2020,21:13:58,0.073
21-01-2020,21:14:28,0.073
21-01-2020,21:14:58,0.072
21-01-2020,21:15:28,0.072
21-01-2020,21:15:58,0.073
21-01-2020,21:16:28,0.074
21-01-2020,21:16:58,0.073
21-01-2020,21:17:28,0.077
21-01-2020,21:17:58,0.081
21-01-2020,21:18:28,0.076
21-01-2020,21:18:58,0.074
21-01-2020,21:19:28,0.073
21-01-2020,21:19:58,0.074
21-01-2020,21:20:28,0.072
21-01-2020,21:20:58,0.070
21-01-2020,21:21:28,0.072
21-01-2020,21:21:58,0.071
21-01-2020,21:22:28,0.071
21-01-2020,21:22:58,0.071
21-01-2020,21:23:28,0.071
21-01-2020,21:23:58,0.071
21-01-2020,21:24:28,0.071
21-01-2020,21:24:58,0.071
21-01-2020,21:25:28,0.072
21-01-2020,21:25:58,0.073
21-01-2020,21:26:28,0.074
21-01-2020,21:26:58,0.074
21-01-2020,21:27:28,0.074
21-01-2020,21:27:58,0.074
21-01-2020,21:28:28,0.074
21-01-2020,21:28:58,0.075
21-01-2020,21:29:28,0.079
21-01-2020,21:29:58,0.085
21-01-2020,21:30:28,0.088
21-01-2020,21:30:58,0.081
21-01-2020,21:31:28,0.080
21-01-2020,21:31:58,0.075
21-01-2020,21:32:28,0.075
21-01-2020,21:32:58,0.076
21-01-2020,21:33:28,0.078
21-01-2020,21:33:58,0.078
21-01-2020,21:34:28,0.078
21-01-2020,21:34:58,0.081
21-01-2020,21:35:28,0.082
21-01-2020,21:35:58,0.080
21-01-2020,21:36:28,0.077
21-01-2020,21:36:58,0.074
21-01-2020,21:37:28,0.073
21-01-2020,21:37:58,0.075
21-01-2020,21:38:28,0.080
21-01-2020,21:38:58,0.079
21-01-2020,21:39:28,0.080
21-01-2020,21:39:58,0.082
21-01-2020,21:40:28,0.077
21-01-2020,21:40:58,0.080
21-01-2020,21:41:28,0.087
21-01-2020,21:41:58,0.086
21-01-2020,21:42:28,0.081
21-01-2020,21:42:58,0.083
21-01-2020,21:43:28,0.080
21-01-2020,21:43:58,0.074
21-01-2020,21:44:28,0.074
21-01-2020,21:44:58,0.076
21-01-2020,21:45:28,0.074
21-01-2020,21:45:58,0.077
21-01-2020,21:46:28,0.075
21-01-2020,21:46:58,0.075
21-01-2020,21:47:28,0.073
21-01-2020,21:47:58,0.072
21-01-2020,21:48:28,0.073
21-01-2020,21:48:58,0.072
21-01-2020,21:49:28,0.072
21-01-2020,21:49:58,0.072
21-01-2020,21:50:28,0.072
21-01-2020,21:50:58,0.070
21-01-2020,21:51:28,0.072
21-01-2020,21:51:58,0.073
21-01-2020,21:52:28,0.070
21-01-2020,21:52:58,0.070
21-01-2020,21:53:28,0.071
21-01-2020,21:53:58,0.073
21-01-2020,21:54:28,0.072
21-01-2020,21:54:58,0.072
21-01-2020,21:55:28,0.074
21-01-2020,21:55:58,0.077
21-01-2020,21:56:28,0.079
21-01-2020,21:56:58,0.079
21-01-2020,21:57:28,0.076
21-01-2020,21:57:58,0.077
21-01-2020,21:58:28,0.079
21-01-2020,21:58:58,0.080
21-01-2020,21:59:28,0.076
21-01-2020,21:59:58,0.076
21-01-2020,22:00:28,0.079
21-01-2020,22:00:58,0.079
21-01-2020,22:01:28,0.075
